wavelength,k
2.638e-16,4.089
2.652e-16,4.149
2.666e-16,4.22
2.681e-16,4.302
2.695e-16,4.38
2.71e-16,4.463
2.725e-16,4.542
2.74e-16,4.633
2.755e-16,4.709
2.771e-16,4.814
2.786e-16,4.864
2.802e-16,4.939
2.818e-16,5.031
2.834e-16,5.079
2.85e-16,5.126
2.867e-16,5.162
2.883e-16,5.191
2.9e-16,5.198
2.917e-16,5.181
2.935e-16,5.086
2.952e-16,4.952
2.97e-16,4.805
2.988e-16,4.623
3.006e-16,4.457
3.024e-16,4.29
3.043e-16,4.148
3.061e-16,4.013
3.08e-16,3.876
3.1e-16,3.773
3.119e-16,3.675
3.139e-16,3.59
3.159e-16,3.498
3.179e-16,3.444
3.2e-16,3.369
3.22e-16,3.307
3.241e-16,3.261
3.263e-16,3.202
3.284e-16,3.145
3.306e-16,3.106
3.328e-16,3.072
3.351e-16,3.024
3.374e-16,2.996
3.397e-16,2.961
3.42e-16,2.927
3.444e-16,2.892
3.468e-16,2.874
3.493e-16,2.852
3.517e-16,2.832
3.542e-16,2.821
3.568e-16,2.799
3.594e-16,2.784
3.62e-16,2.759
3.647e-16,2.715
3.674e-16,2.644
3.701e-16,2.523
3.729e-16,2.339
3.757e-16,2.085
3.786e-16,1.792
3.815e-16,1.476
3.844e-16,1.238
3.875e-16,1.017
3.905e-16,0.827
3.936e-16,0.694
3.967e-16,0.606
3.999e-16,0.502
4.032e-16,0.433
4.065e-16,0.384
4.099e-16,0.328
4.133e-16,0.292
4.168e-16,0.256
4.203e-16,0.226
4.239e-16,0.209
4.275e-16,0.187
4.312e-16,0.166
4.35e-16,0.141
4.389e-16,0.137
4.428e-16,0.123
4.468e-16,0.11
4.509e-16,0.1
4.55e-16,0.089
4.592e-16,0.082
4.635e-16,0.073
4.679e-16,0.068
4.723e-16,0.061
4.769e-16,0.052
4.815e-16,0.043
4.862e-16,0.04
4.91e-16,0.04
4.959e-16,0.036
5.009e-16,0.031
5.061e-16,0.028
5.113e-16,0.025
5.166e-16,0.022
5.22e-16,0.018
5.276e-16,0.015
5.333e-16,0.013
5.391e-16,0.012
5.45e-16,0.013
5.51e-16,0.01
5.572e-16,0.01
5.636e-16,0.0088
5.7e-16,0.008
5.767e-16,0.007
5.835e-16,0.004
5.904e-16,0.006
5.975e-16,0.004
6.048e-16,0.005
6.123e-16,0.003
6.199e-16,0.004
6.278e-16,0.003
6.358e-16,0.003
6.441e-16,0.004
6.525e-16,0.004
6.612e-16,0.003
6.702e-16,0.004
6.794e-16,0.002
6.888e-16,0.003
6.985e-16,0.003
7.085e-16,0.003
7.187e-16,0.003
7.293e-16,0.008
7.402e-16,0.003
7.514e-16,0.0021
7.63e-16,0.002
7.749e-16,0.0069
7.872e-16,0.004
7.999e-16,0.002
8.13e-16,0.0017
8.266e-16,0.0075
