wavelength,n
2.36e-09,0.99512
3.16e-09,0.99582
4.47e-09,0.9931
6.76e-09,0.9856
1.14e-08,0.93
1.355e-08,0.9
1.714e-08,0.865
2.43e-08,0.848
2.563e-08,0.836
3.038e-08,0.815
3.27e-08,0.798
3.568e-08,0.79
3.793e-08,0.776
4.059e-08,0.889
4.478e-08,0.846
4.607e-08,0.826
4.895e-08,0.808
5.391e-08,0.858
5.843e-08,1.04
6.163e-08,1.26
6.714e-08,1.1
7.185e-08,1.02
7.359e-08,1.12
7.437e-08,1.11
8.345e-08,1.05
8.78e-08,1.08
9.198e-08,1.12
9.321e-08,1.11
9.888e-08,1.17
1.0258e-07,1.12
1.0482e-07,1.13
1.0667e-07,1.22
1.0857e-07,1.22
1.135e-07,1.16
1.2007e-07,1.18
1.2157e-07,1.25
