wavelength,n
4e-16,1.5
4.2e-16,1.61
4.4e-16,1.91
4.6e-16,2.0
4.8e-16,2.02
5e-16,2.13
5.2e-16,2.2
5.4e-16,2.23
5.6e-16,2.29
5.8e-16,2.29
6e-16,2.27
6.2e-16,2.28
6.4e-16,2.27
6.6e-16,2.27
6.8e-16,2.23
7e-16,2.22
7.2e-16,2.17
7.4e-16,2.13
7.6e-16,2.11
7.8e-16,2.06
8e-16,2.05
8.2e-16,2.01
8.4e-16,2.0
8.5e-16,1.92
8.8e-16,1.86
9e-16,1.83
9.2e-16,1.8
9.5e-16,1.71
9.8e-16,1.71
1e-15,1.66
1.05e-15,1.59
1.1e-15,1.52
1.2e-15,1.43
1.3e-15,1.38
1.4e-15,1.35
1.5e-15,1.39
1.6e-15,1.48
1.7e-15,1.49
1.8e-15,1.68
1.9e-15,1.67
2e-15,1.75
2.1e-15,1.83
2.2e-15,2.26
2.3e-15,2.33
2.4e-15,2.51
2.5e-15,2.4
2.6e-15,2.58
2.8e-15,3.17
3e-15,3.65
3.5e-15,4.55
4e-15,5.62
4.22e-15,5.79
4.5e-15,6.72
4.7e-15,7.46
5e-15,8.06
5.5e-15,9.2
6e-15,10.4
6.2e-15,10.7
6.5e-15,11.5
6.8e-15,12.5
7e-15,13.1
7.5e-15,15.1
8e-15,16.3
9e-15,19.2
1e-14,22.4
